scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.123406648635864,False,99.98,0.48,2025-10-21T12:00:29.219346,0.65,0.55,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134867906570435,True,46.3,0.65,2025-10-21T12:00:37.597783,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.158131122589111,True,67.17,0.81,2025-10-21T12:00:46.014161,0.3,0.9,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1218976974487305,True,61.4,0.82,2025-10-21T12:00:54.372969,0.35,0.88,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138162612915039,True,29.9,0.65,2025-10-21T12:01:02.768085,0.5,0.75,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.135122537612915,True,29.6,0.53,2025-10-21T12:01:11.132057,0.88,0.3,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.141990900039673,False,72.34,0.53,2025-10-21T12:01:19.530248,0.92,0.2,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144941568374634,True,41.93,0.67,2025-10-21T12:01:27.926730,0.6,0.6,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.156290769577026,True,23.36,0.46,2025-10-21T12:01:36.337566,0.55,0.7,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149622201919556,False,134.0,0.67,2025-10-21T12:01:44.730776,0.62,0.58,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1514129638671875,True,41.49,0.83,2025-10-21T12:01:53.136406,0.4,0.85,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144003629684448,True,26.14,0.65,2025-10-21T12:02:01.533682,0.48,0.76,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149620771408081,True,124.5,0.66,2025-10-21T12:02:10.927543,0.55,0.65,280.0
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1362998485565186,False,71.24,0.65,2025-10-21T12:02:19.319762,0.52,0.72,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1537909507751465,True,79.03,0.81,2025-10-21T12:02:27.707203,0.3,0.9,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.160296440124512,True,26.3,0.46,2025-10-21T12:02:36.107577,0.55,0.7,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155129909515381,True,35.39,0.67,2025-10-21T12:02:44.517708,0.6,0.6,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.126654386520386,True,77.54,0.83,2025-10-21T12:02:52.872588,0.4,0.85,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1504456996917725,True,76.74,0.84,2025-10-21T12:03:01.260313,0.45,0.8,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.15156626701355,False,92.22,0.53,2025-10-21T12:03:09.621870,0.88,0.3,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146178483963013,False,177.52,0.82,2025-10-21T12:03:18.013683,0.35,0.85,15.0
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1587073802948,True,48.37,0.65,2025-10-21T12:03:26.408359,0.5,0.75,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1543145179748535,True,47.16,0.65,2025-10-21T12:03:34.819516,0.48,0.78,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.115771532058716,False,69.89,0.53,2025-10-21T12:03:43.188854,0.92,0.2,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15295934677124,False,134.57,0.67,2025-10-21T12:03:51.582257,0.62,0.58,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133096218109131,False,149.18,0.66,2025-10-21T12:03:59.947092,0.55,0.7,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.1526525020599365,False,41.23,0.48,2025-10-21T12:04:08.356549,0.65,0.55,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148883581161499,True,41.96,0.65,2025-10-21T12:04:16.759171,0.52,0.73,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138661623001099,True,37.95,0.65,2025-10-21T12:04:25.156318,0.5,0.75,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154812574386597,True,48.78,0.65,2025-10-21T12:04:33.569074,0.48,0.76,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155228137969971,True,27.56,0.67,2025-10-21T12:04:41.968782,0.58,0.68,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146456003189087,True,79.07,0.82,2025-10-21T12:04:50.375740,0.35,0.88,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136323928833008,True,71.59,0.83,2025-10-21T12:05:04.872401,0.4,0.85,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1499855518341064,True,63.91,0.82,2025-10-21T12:05:13.263067,0.35,0.88,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151903867721558,True,29.23,0.65,2025-10-21T12:05:21.665311,0.5,0.75,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.147991180419922,False,62.6,0.53,2025-10-21T12:05:30.056366,0.92,0.2,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.153246641159058,False,37.15,0.53,2025-10-21T12:05:38.469459,0.88,0.3,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.134418964385986,True,71.25,0.82,2025-10-21T12:05:46.848425,0.35,0.85,15.0
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136587858200073,False,129.23,0.65,2025-10-21T12:05:55.242835,0.48,0.76,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1412928104400635,True,30.44,0.67,2025-10-21T12:06:03.633203,0.6,0.6,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1352739334106445,False,78.82,0.65,2025-10-21T12:06:12.027111,0.5,0.75,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.111826181411743,False,119.69,0.65,2025-10-21T12:06:20.395950,0.52,0.73,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.144584655761719,True,18.05,0.48,2025-10-21T12:06:28.794295,0.65,0.55,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119107723236084,True,25.91,0.67,2025-10-21T12:06:37.170653,0.62,0.58,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148810386657715,True,34.17,0.65,2025-10-21T12:06:45.576533,0.52,0.72,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.143359661102295,False,72.85,0.46,2025-10-21T12:06:53.980307,0.55,0.7,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.167764186859131,False,57.73,0.65,2025-10-21T12:07:02.390331,0.48,0.78,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.154721021652222,True,63.21,0.84,2025-10-21T12:07:10.785130,0.45,0.8,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14226222038269,True,34.04,0.67,2025-10-21T12:07:19.172801,0.58,0.68,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141845941543579,True,39.43,0.66,2025-10-21T12:07:27.556507,0.55,0.7,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.162643909454346,True,50.76,0.81,2025-10-21T12:07:35.947611,0.3,0.9,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1426591873168945,True,115.22,0.66,2025-10-21T12:07:44.346648,0.55,0.65,280.0
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.125592231750488,False,63.74,0.53,2025-10-21T12:07:53.729955,0.88,0.3,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148593902587891,False,147.63,0.65,2025-10-21T12:08:02.134523,0.48,0.76,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134465456008911,False,141.27,0.66,2025-10-21T12:08:10.521151,0.55,0.65,280.0
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141839027404785,True,38.21,0.67,2025-10-21T12:08:18.912177,0.58,0.68,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146164655685425,True,41.66,0.81,2025-10-21T12:08:27.297423,0.3,0.9,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144279956817627,True,49.05,0.83,2025-10-21T12:08:35.697645,0.4,0.85,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.1355602741241455,True,21.28,0.48,2025-10-21T12:08:44.085995,0.65,0.55,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145591497421265,False,94.48,0.66,2025-10-21T12:08:52.491270,0.55,0.7,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152132034301758,True,40.7,0.65,2025-10-21T12:09:00.887091,0.52,0.72,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.124720335006714,True,76.6,0.82,2025-10-21T12:09:09.264349,0.35,0.85,15.0
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.157121896743774,True,29.2,0.65,2025-10-21T12:09:17.667913,0.52,0.73,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134000062942505,True,34.37,0.67,2025-10-21T12:09:26.055554,0.6,0.6,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1178297996521,True,41.46,0.65,2025-10-21T12:09:34.428211,0.48,0.78,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.159811019897461,True,75.77,0.82,2025-10-21T12:09:42.844830,0.35,0.88,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.16262412071228,False,85.76,0.67,2025-10-21T12:09:51.263729,0.62,0.58,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1388514041900635,False,85.12,0.65,2025-10-21T12:09:59.646979,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131702661514282,True,29.02,0.65,2025-10-21T12:10:08.013830,0.5,0.75,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136870861053467,True,41.6,0.84,2025-10-21T12:10:16.388853,0.45,0.8,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.12785792350769,True,32.24,0.46,2025-10-21T12:10:24.775218,0.55,0.7,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.138959169387817,True,28.62,0.53,2025-10-21T12:10:33.170974,0.92,0.2,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130192995071411,True,122.23,0.66,2025-10-21T12:10:42.553484,0.55,0.65,280.0
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.159606456756592,True,33.84,0.48,2025-10-21T12:10:50.938467,0.65,0.55,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137027740478516,True,47.37,0.65,2025-10-21T12:10:59.329128,0.52,0.72,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.156146049499512,True,33.88,0.65,2025-10-21T12:11:07.741390,0.5,0.75,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.135148763656616,True,18.78,0.53,2025-10-21T12:11:16.121627,0.92,0.2,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140978097915649,True,59.53,0.83,2025-10-21T12:11:24.504633,0.4,0.85,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.149016618728638,True,18.57,0.46,2025-10-21T12:11:32.912700,0.55,0.7,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144785642623901,True,47.94,0.65,2025-10-21T12:11:41.309597,0.52,0.73,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130338907241821,True,43.4,0.66,2025-10-21T12:11:49.693523,0.55,0.7,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146365404129028,False,123.66,0.65,2025-10-21T12:11:58.072763,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.158958435058594,True,78.43,0.81,2025-10-21T12:12:06.489994,0.3,0.9,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129791736602783,True,39.46,0.65,2025-10-21T12:12:14.875548,0.5,0.75,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.152477502822876,False,224.32,0.84,2025-10-21T12:12:23.282183,0.45,0.8,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135880947113037,True,73.64,0.82,2025-10-21T12:12:31.652559,0.35,0.88,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.150043725967407,True,40.55,0.67,2025-10-21T12:12:40.062185,0.6,0.6,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.120362281799316,True,54.0,0.82,2025-10-21T12:12:48.441710,0.35,0.85,15.0
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143424034118652,False,85.99,0.67,2025-10-21T12:12:56.836122,0.62,0.58,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14767599105835,True,41.56,0.67,2025-10-21T12:13:05.246295,0.58,0.68,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152790784835815,True,25.36,0.65,2025-10-21T12:13:13.654465,0.48,0.76,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.114357233047485,True,29.25,0.53,2025-10-21T12:13:22.012842,0.88,0.3,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.12666392326355,True,66.6,0.82,2025-10-21T12:13:31.383699,0.35,0.88,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1274254322052,True,25.31,0.65,2025-10-21T12:13:39.769809,0.48,0.78,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145443677902222,True,29.99,0.65,2025-10-21T12:13:48.168881,0.52,0.72,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.149975299835205,True,33.49,0.53,2025-10-21T12:13:56.576636,0.88,0.3,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15302038192749,True,38.34,0.65,2025-10-21T12:14:04.967253,0.52,0.73,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.124913692474365,True,51.92,0.84,2025-10-21T12:14:13.349262,0.45,0.8,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139530658721924,True,25.6,0.66,2025-10-21T12:14:21.748723,0.55,0.7,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_DILITHIUM', 'AES_256_GCM']",[],6.137783765792847,True,43.93,0.67,2025-10-21T12:14:30.137259,0.6,0.6,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148821115493774,True,45.68,0.65,2025-10-21T12:14:38.544391,0.5,0.75,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.152636766433716,True,17.0,0.48,2025-10-21T12:14:46.936396,0.65,0.55,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.161615371704102,True,41.4,0.81,2025-10-21T12:14:55.348305,0.3,0.9,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.154875040054321,True,17.55,0.46,2025-10-21T12:15:03.758419,0.55,0.7,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155665874481201,False,87.06,0.65,2025-10-21T12:15:12.154866,0.5,0.75,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14935564994812,False,130.22,0.67,2025-10-21T12:15:20.542454,0.58,0.68,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14081072807312,True,43.95,0.83,2025-10-21T12:15:28.938263,0.4,0.85,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134652137756348,True,46.06,0.65,2025-10-21T12:15:37.319144,0.48,0.76,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151398420333862,True,123.14,0.66,2025-10-21T12:15:45.710138,0.55,0.65,280.0
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150439500808716,True,63.25,0.82,2025-10-21T12:15:54.096945,0.35,0.85,15.0
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.1236748695373535,True,26.66,0.53,2025-10-21T12:16:02.449463,0.92,0.2,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14421272277832,True,36.39,0.67,2025-10-21T12:16:10.834134,0.62,0.58,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143743991851807,True,110.45,0.66,2025-10-21T12:16:20.230046,0.55,0.65,280.0
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.15509557723999,True,16.86,0.46,2025-10-21T12:16:28.639517,0.55,0.7,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15222692489624,True,47.83,0.65,2025-10-21T12:16:37.042955,0.52,0.73,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.159822940826416,False,100.33,0.67,2025-10-21T12:16:45.457061,0.6,0.6,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.160079002380371,True,25.34,0.67,2025-10-21T12:16:53.861336,0.62,0.58,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.131593465805054,True,20.34,0.48,2025-10-21T12:17:02.248302,0.65,0.55,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146228313446045,False,142.26,0.66,2025-10-21T12:17:10.650914,0.55,0.7,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.152280569076538,True,64.1,0.82,2025-10-21T12:17:19.053669,0.35,0.85,15.0
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138493776321411,True,48.08,0.65,2025-10-21T12:17:27.434331,0.5,0.75,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.1288251876831055,True,15.25,0.53,2025-10-21T12:17:35.808293,0.88,0.3,
