episode,iteration,expected,proposed,match,success,latency_ms,resource_usage
19,15,PQC_DILITHIUM,PQC_DILITHIUM,True,True,39.66,0.65
19,15,PQC_NTRU,PQC_NTRU,True,True,28.34,0.67
19,15,PQC_SABER,PQC_SABER,True,True,29.13,0.67
19,15,PQC_FALCON,PQC_FALCON,True,True,39.5,0.67
19,15,PQC_SPHINCS,AES_256_GCM,False,False,75.47,0.39
19,15,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,66.23,0.88
19,15,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,33.36,0.68
19,15,HYBRID_ECC_PQC,CHACHA20_POLY1305,False,True,17.57,0.39
19,15,RSA_4096,RSA_4096,True,True,22.85,0.5
19,15,ECC_521,ECC_521,True,True,30.72,0.45
19,15,AES_256_GCM,AES_256_GCM,True,True,12.88,0.34
19,15,AES_192,AES_192,True,True,15.09,0.34
19,15,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,21.2,0.4
19,15,FALLBACK_AES,FALLBACK_AES,True,True,21.43,0.38
19,16,QKD_BB84,QKD_BB84,True,True,63.8,0.88
19,16,QKD_E91,QKD_E91,True,True,54.02,0.91
19,16,QKD_CV-QKD,QKD_CV-QKD,True,True,48.49,0.89
19,16,QKD_MDI-QKD,QKD_MDI-QKD,True,True,74.47,0.91
19,16,QKD_DECOY,QKD_DECOY,True,True,55.21,0.87
19,16,PQC_KYBER,PQC_KYBER,True,True,31.96,0.7
19,16,PQC_DILITHIUM,PQC_DILITHIUM,True,True,44.32,0.66
19,16,PQC_NTRU,PQC_NTRU,True,True,27.49,0.69
19,16,PQC_SABER,PQC_SABER,True,True,40.24,0.65
19,16,PQC_FALCON,PQC_FALCON,True,True,33.74,0.66
19,16,PQC_SPHINCS,PQC_SPHINCS,True,True,30.63,0.65
19,16,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,60.82,0.87
19,16,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,41.85,0.7
19,16,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,35.18,0.71
19,16,RSA_4096,RSA_4096,True,True,31.18,0.53
19,16,ECC_521,ECC_521,True,True,18.87,0.47
19,16,AES_256_GCM,AES_256_GCM,True,True,26.86,0.36
19,16,AES_192,AES_192,True,True,19.12,0.38
19,16,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,16.7,0.41
19,16,FALLBACK_AES,FALLBACK_AES,True,True,16.38,0.36
19,17,QKD_BB84,QKD_BB84,True,True,70.95,0.89
19,17,QKD_E91,QKD_E91,True,True,49.42,0.86
19,17,QKD_CV-QKD,QKD_CV-QKD,True,True,51.45,0.9
19,17,QKD_MDI-QKD,QKD_MDI-QKD,True,True,72.22,0.87
19,17,QKD_DECOY,QKD_DECOY,True,False,203.06,0.94
19,17,PQC_KYBER,PQC_KYBER,True,False,147.79,0.78
19,17,PQC_DILITHIUM,PQC_DILITHIUM,True,True,41.61,0.69
19,17,PQC_NTRU,PQC_NTRU,True,True,48.62,0.68
19,17,PQC_SABER,PQC_SABER,True,False,129.18,0.73
19,17,PQC_FALCON,PQC_FALCON,True,True,44.86,0.68
19,17,PQC_SPHINCS,PQC_SPHINCS,True,True,47.24,0.68
19,17,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,63.77,0.88
19,17,HYBRID_RSA_PQC,QKD_DECOY,False,True,67.79,0.88
19,17,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,37.76,0.7
19,17,RSA_4096,RSA_4096,True,True,33.89,0.51
19,17,ECC_521,HYBRID_RSA_PQC,False,False,198.88,0.72
19,17,AES_256_GCM,AES_256_GCM,True,True,15.44,0.35
19,17,AES_192,AES_192,True,True,27.91,0.33
19,17,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,25.2,0.4
19,17,FALLBACK_AES,FALLBACK_AES,True,True,23.04,0.38
19,18,QKD_BB84,QKD_BB84,True,True,61.62,0.88
19,18,QKD_E91,PQC_SPHINCS,False,False,125.95,0.74
19,18,QKD_CV-QKD,QKD_CV-QKD,True,True,57.57,0.88
19,18,QKD_MDI-QKD,QKD_MDI-QKD,True,True,71.81,0.86
19,18,QKD_DECOY,QKD_DECOY,True,True,73.76,0.87
19,18,PQC_KYBER,PQC_KYBER,True,True,43.1,0.68
19,18,PQC_DILITHIUM,PQC_DILITHIUM,True,True,43.01,0.69
19,18,PQC_NTRU,PQC_NTRU,True,True,31.96,0.7
19,18,PQC_SABER,PQC_SABER,True,True,48.41,0.68
19,18,PQC_FALCON,PQC_FALCON,True,True,26.68,0.69
19,18,PQC_SPHINCS,CHACHA20_POLY1305,False,True,16.93,0.37
19,18,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,57.52,0.91
19,18,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,48.59,0.7
19,18,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,False,148.03,0.75
19,18,RSA_4096,RSA_4096,True,True,26.4,0.55
19,18,ECC_521,ECC_521,True,True,19.23,0.48
19,18,AES_256_GCM,AES_256_GCM,True,True,10.57,0.33
19,18,AES_192,AES_192,True,True,25.98,0.34
19,18,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,22.44,0.38
19,18,FALLBACK_AES,FALLBACK_AES,True,True,23.9,0.33
19,19,QKD_BB84,QKD_BB84,True,True,53.91,0.9
19,19,QKD_E91,PQC_KYBER,False,True,45.23,0.71
19,19,QKD_CV-QKD,QKD_CV-QKD,True,True,73.78,0.9
19,19,QKD_MDI-QKD,PQC_DILITHIUM,False,True,32.24,0.66
19,19,QKD_DECOY,QKD_DECOY,True,True,52.17,0.91
19,19,PQC_KYBER,PQC_KYBER,True,True,35.75,0.69
19,19,PQC_DILITHIUM,PQC_DILITHIUM,True,True,28.23,0.69
19,19,PQC_NTRU,PQC_NTRU,True,True,33.9,0.68
19,19,PQC_SABER,PQC_SABER,True,True,45.31,0.68
19,19,PQC_FALCON,PQC_FALCON,True,True,44.34,0.66
19,19,PQC_SPHINCS,PQC_SPHINCS,True,True,44.74,0.68
19,19,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,64.26,0.87
19,19,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,30.38,0.67
19,19,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,48.54,0.69
19,19,RSA_4096,RSA_4096,True,True,36.19,0.54
19,19,ECC_521,ECC_521,True,True,26.26,0.5
19,19,AES_256_GCM,AES_256_GCM,True,True,14.91,0.35
19,19,AES_192,AES_192,True,True,25.25,0.36
19,19,CHACHA20_POLY1305,AES_256_GCM,False,True,24.8,0.38
19,19,FALLBACK_AES,FALLBACK_AES,True,True,15.6,0.36
19,20,QKD_BB84,QKD_BB84,True,True,70.45,0.88
19,20,QKD_E91,QKD_E91,True,True,65.5,0.9
19,20,QKD_CV-QKD,QKD_CV-QKD,True,True,68.05,0.86
19,20,QKD_MDI-QKD,QKD_MDI-QKD,True,True,60.06,0.87
19,20,QKD_DECOY,QKD_DECOY,True,True,74.03,0.9
19,20,PQC_KYBER,PQC_KYBER,True,True,46.75,0.71
19,20,PQC_DILITHIUM,PQC_DILITHIUM,True,True,42.34,0.68
19,20,PQC_NTRU,PQC_NTRU,True,True,45.8,0.68
19,20,PQC_SABER,RSA_4096,False,False,101.48,0.6
19,20,PQC_FALCON,PQC_FALCON,True,True,33.98,0.67
19,20,PQC_SPHINCS,PQC_SPHINCS,True,True,48.27,0.67
19,20,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,62.33,0.85
19,20,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,44.25,0.67
19,20,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,27.72,0.69
19,20,RSA_4096,RSA_4096,True,True,35.81,0.55
19,20,ECC_521,ECC_521,True,True,35.98,0.51
19,20,AES_256_GCM,AES_256_GCM,True,True,18.23,0.34
19,20,AES_192,FALLBACK_AES,False,True,17.43,0.35
19,20,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,18.58,0.39
19,20,FALLBACK_AES,FALLBACK_AES,True,True,14.91,0.35
19,21,QKD_BB84,QKD_BB84,True,True,67.91,0.89
19,21,QKD_E91,QKD_E91,True,True,52.36,0.88
19,21,QKD_CV-QKD,QKD_CV-QKD,True,True,71.39,0.89
19,21,QKD_MDI-QKD,QKD_MDI-QKD,True,True,67.89,0.9
19,21,QKD_DECOY,QKD_DECOY,True,True,70.59,0.86
19,21,PQC_KYBER,PQC_KYBER,True,True,40.51,0.65
19,21,PQC_DILITHIUM,PQC_DILITHIUM,True,True,39.64,0.67
19,21,PQC_NTRU,PQC_NTRU,True,True,49.04,0.71
19,21,PQC_SABER,PQC_SABER,True,True,47.74,0.68
19,21,PQC_FALCON,PQC_FALCON,True,True,46.53,0.68
19,21,PQC_SPHINCS,PQC_SPHINCS,True,True,32.42,0.68
19,21,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,55.05,0.89
19,21,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,35.94,0.66
19,21,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,27.45,0.7
19,21,RSA_4096,ECC_521,False,False,99.83,0.54
19,21,ECC_521,ECC_521,True,True,37.61,0.47
19,21,AES_256_GCM,AES_256_GCM,True,True,21.68,0.34
19,21,AES_192,AES_192,True,True,20.22,0.34
19,21,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,13.72,0.4
19,21,FALLBACK_AES,FALLBACK_AES,True,True,21.0,0.38
19,22,QKD_BB84,QKD_BB84,True,True,57.06,0.9
19,22,QKD_E91,QKD_E91,True,True,73.25,0.89
19,22,QKD_CV-QKD,QKD_CV-QKD,True,True,70.35,0.87
19,22,QKD_MDI-QKD,QKD_MDI-QKD,True,True,68.01,0.9
19,22,QKD_DECOY,QKD_DECOY,True,True,73.97,0.88
19,22,PQC_KYBER,PQC_KYBER,True,True,47.07,0.7
19,22,PQC_DILITHIUM,PQC_DILITHIUM,True,True,35.33,0.67
19,22,PQC_NTRU,PQC_NTRU,True,True,27.7,0.66
19,22,PQC_SABER,PQC_SABER,True,True,45.2,0.65
19,22,PQC_FALCON,PQC_FALCON,True,True,25.97,0.69
19,22,PQC_SPHINCS,PQC_SPHINCS,True,True,43.54,0.67
19,22,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,57.62,0.86
19,22,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,41.43,0.71
19,22,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,49.92,0.69
19,22,RSA_4096,RSA_4096,True,True,24.06,0.51
19,22,ECC_521,ECC_521,True,True,21.75,0.45
19,22,AES_256_GCM,AES_256_GCM,True,True,21.21,0.33
19,22,AES_192,AES_192,True,True,19.28,0.37
19,22,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,17.15,0.39
19,22,FALLBACK_AES,FALLBACK_AES,True,True,14.77,0.34
19,23,QKD_BB84,QKD_BB84,True,True,57.44,0.89
19,23,QKD_E91,QKD_E91,True,True,68.7,0.86
19,23,QKD_CV-QKD,QKD_CV-QKD,True,True,54.7,0.88
19,23,QKD_MDI-QKD,QKD_MDI-QKD,True,True,65.48,0.91
19,23,QKD_DECOY,QKD_DECOY,True,True,69.39,0.88
19,23,PQC_KYBER,PQC_KYBER,True,True,34.12,0.68
19,23,PQC_DILITHIUM,PQC_DILITHIUM,True,True,47.88,0.68
19,23,PQC_NTRU,PQC_NTRU,True,True,48.29,0.68
19,23,PQC_SABER,PQC_SABER,True,True,35.76,0.7
19,23,PQC_FALCON,AES_256_GCM,False,True,22.32,0.34
19,23,PQC_SPHINCS,PQC_SPHINCS,True,True,45.67,0.69
19,23,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,58.29,0.85
19,23,HYBRID_RSA_PQC,RSA_4096,False,True,26.14,0.49
19,23,HYBRID_ECC_PQC,FALLBACK_AES,False,True,14.97,0.34
19,23,RSA_4096,RSA_4096,True,True,36.65,0.53
19,23,ECC_521,ECC_521,True,True,33.26,0.5
19,23,AES_256_GCM,AES_256_GCM,True,True,11.85,0.35
19,23,AES_192,AES_192,True,True,13.33,0.36
19,23,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,27.29,0.43
19,23,FALLBACK_AES,FALLBACK_AES,True,True,12.67,0.35
19,24,QKD_BB84,QKD_BB84,True,True,50.13,0.88
19,24,QKD_E91,QKD_E91,True,True,52.11,0.87
19,24,QKD_CV-QKD,QKD_MDI-QKD,False,True,70.0,0.89
19,24,QKD_MDI-QKD,QKD_MDI-QKD,True,True,64.84,0.89
19,24,QKD_DECOY,QKD_DECOY,True,True,48.88,0.86
19,24,PQC_KYBER,PQC_KYBER,True,True,40.98,0.65
19,24,PQC_DILITHIUM,PQC_DILITHIUM,True,True,25.41,0.69
19,24,PQC_NTRU,PQC_NTRU,True,True,30.16,0.7
19,24,PQC_SABER,PQC_SABER,True,False,136.56,0.75
19,24,PQC_FALCON,PQC_FALCON,True,True,46.37,0.69
19,24,PQC_SPHINCS,PQC_SPHINCS,True,True,36.0,0.7
19,24,HYBRID_QKD_PQC,PQC_DILITHIUM,False,False,126.12,0.76
19,24,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,49.04,0.66
19,24,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,41.39,0.66
19,24,RSA_4096,RSA_4096,True,True,36.68,0.54
19,24,ECC_521,ECC_521,True,True,33.6,0.46
19,24,AES_256_GCM,AES_256_GCM,True,True,10.41,0.39
19,24,AES_192,AES_192,True,True,18.9,0.38
19,24,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,29.9,0.42
19,24,FALLBACK_AES,FALLBACK_AES,True,True,22.8,0.35
19,25,QKD_BB84,QKD_BB84,True,True,50.54,0.9
19,25,QKD_E91,QKD_E91,True,True,50.35,0.86
19,25,QKD_CV-QKD,QKD_CV-QKD,True,True,73.72,0.88
19,25,QKD_MDI-QKD,QKD_MDI-QKD,True,True,65.45,0.9
19,25,QKD_DECOY,QKD_DECOY,True,True,69.68,0.88
19,25,PQC_KYBER,PQC_KYBER,True,True,48.69,0.69
19,25,PQC_DILITHIUM,AES_256_GCM,False,False,119.94,0.41
19,25,PQC_NTRU,PQC_NTRU,True,True,31.95,0.69
19,25,PQC_SABER,PQC_SABER,True,True,35.87,0.71
19,25,PQC_FALCON,PQC_FALCON,True,True,28.02,0.67
19,25,PQC_SPHINCS,PQC_SPHINCS,True,True,38.17,0.71
19,25,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,62.17,0.89
19,25,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,42.32,0.65
19,25,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,27.37,0.68
19,25,RSA_4096,QKD_E91,False,True,51.91,0.91
19,25,ECC_521,ECC_521,True,True,23.55,0.47
19,25,AES_256_GCM,AES_256_GCM,True,True,27.48,0.35
19,25,AES_192,AES_192,True,True,15.42,0.33
19,25,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,18.96,0.39
19,25,FALLBACK_AES,FALLBACK_AES,True,True,23.08,0.36
19,26,QKD_BB84,QKD_BB84,True,True,54.01,0.9
19,26,QKD_E91,QKD_E91,True,True,50.33,0.85
19,26,QKD_CV-QKD,QKD_CV-QKD,True,True,61.54,0.88
19,26,QKD_MDI-QKD,QKD_MDI-QKD,True,True,57.96,0.86
19,26,QKD_DECOY,QKD_DECOY,True,True,56.25,0.88
19,26,PQC_KYBER,PQC_KYBER,True,True,27.17,0.69
19,26,PQC_DILITHIUM,PQC_DILITHIUM,True,True,46.65,0.68
19,26,PQC_NTRU,PQC_NTRU,True,True,49.64,0.66
19,26,PQC_SABER,PQC_SABER,True,True,43.48,0.65
19,26,PQC_FALCON,PQC_FALCON,True,True,49.51,0.67
19,26,PQC_SPHINCS,PQC_SPHINCS,True,True,29.15,0.68
19,26,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,54.59,0.86
19,26,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,32.31,0.7
19,26,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,39.98,0.7
19,26,RSA_4096,RSA_4096,True,True,27.74,0.54
19,26,ECC_521,ECC_521,True,True,31.02,0.45
19,26,AES_256_GCM,AES_256_GCM,True,True,12.45,0.35
19,26,AES_192,AES_192,True,True,26.16,0.37
19,26,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,17.29,0.4
19,26,FALLBACK_AES,FALLBACK_AES,True,True,21.86,0.35
19,27,QKD_BB84,QKD_BB84,True,True,68.94,0.88
19,27,QKD_E91,QKD_E91,True,True,66.16,0.88
19,27,QKD_CV-QKD,QKD_CV-QKD,True,True,62.37,0.86
19,27,QKD_MDI-QKD,QKD_MDI-QKD,True,True,59.05,0.87
19,27,QKD_DECOY,QKD_DECOY,True,True,62.4,0.91
19,27,PQC_KYBER,PQC_KYBER,True,True,38.16,0.71
19,27,PQC_DILITHIUM,PQC_DILITHIUM,True,True,26.8,0.67
19,27,PQC_NTRU,PQC_NTRU,True,True,48.34,0.68
19,27,PQC_SABER,PQC_SABER,True,True,47.53,0.69
19,27,PQC_FALCON,PQC_FALCON,True,True,31.4,0.7
19,27,PQC_SPHINCS,FALLBACK_AES,False,False,104.98,0.38
19,27,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,66.66,0.9
19,27,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,40.95,0.67
19,27,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,31.57,0.68
19,27,RSA_4096,RSA_4096,True,True,27.44,0.5
19,27,ECC_521,ECC_521,True,False,97.33,0.53
19,27,AES_256_GCM,AES_256_GCM,True,False,80.96,0.4
19,27,AES_192,AES_192,True,True,19.79,0.36
19,27,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,15.75,0.37
19,27,FALLBACK_AES,FALLBACK_AES,True,True,10.19,0.35
19,28,QKD_BB84,QKD_BB84,True,True,46.76,0.87
19,28,QKD_E91,QKD_E91,True,True,71.26,0.85
19,28,QKD_CV-QKD,QKD_CV-QKD,True,True,52.2,0.89
19,28,QKD_MDI-QKD,QKD_MDI-QKD,True,True,71.08,0.91
19,28,QKD_DECOY,QKD_DECOY,True,True,60.69,0.9
19,28,PQC_KYBER,PQC_KYBER,True,True,32.89,0.66
19,28,PQC_DILITHIUM,PQC_DILITHIUM,True,True,46.96,0.7
19,28,PQC_NTRU,PQC_NTRU,True,True,40.59,0.68
19,28,PQC_SABER,PQC_SABER,True,True,46.2,0.69
19,28,PQC_FALCON,PQC_FALCON,True,True,37.12,0.66
19,28,PQC_SPHINCS,PQC_SPHINCS,True,True,44.97,0.68
19,28,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,53.38,0.87
19,28,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,36.1,0.67
19,28,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,27.29,0.66
19,28,RSA_4096,RSA_4096,True,True,23.98,0.51
19,28,ECC_521,ECC_521,True,False,107.35,0.53
19,28,AES_256_GCM,AES_256_GCM,True,True,11.68,0.34
19,28,AES_192,AES_192,True,True,22.05,0.35
19,28,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,23.42,0.41
19,28,FALLBACK_AES,FALLBACK_AES,True,True,26.07,0.34
19,29,QKD_BB84,FALLBACK_AES,False,True,13.8,0.34
19,29,QKD_E91,QKD_E91,True,True,56.55,0.9
19,29,QKD_CV-QKD,QKD_CV-QKD,True,True,51.46,0.89
19,29,QKD_MDI-QKD,QKD_MDI-QKD,True,True,72.22,0.91
19,29,QKD_DECOY,QKD_DECOY,True,True,74.04,0.88
19,29,PQC_KYBER,PQC_KYBER,True,True,34.48,0.7
19,29,PQC_DILITHIUM,PQC_DILITHIUM,True,True,49.05,0.66
19,29,PQC_NTRU,PQC_NTRU,True,True,25.66,0.68
19,29,PQC_SABER,PQC_SABER,True,True,29.12,0.66
19,29,PQC_FALCON,PQC_FALCON,True,True,41.59,0.67
19,29,PQC_SPHINCS,PQC_SPHINCS,True,True,27.37,0.67
19,29,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,50.23,0.89
19,29,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,35.77,0.66
19,29,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,47.9,0.67
19,29,RSA_4096,CHACHA20_POLY1305,False,False,105.44,0.44
19,29,ECC_521,ECC_521,True,True,26.59,0.51
19,29,AES_256_GCM,AES_192,False,False,95.38,0.37
19,29,AES_192,AES_192,True,True,13.7,0.37
19,29,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,25.3,0.39
19,29,FALLBACK_AES,FALLBACK_AES,True,True,23.37,0.36
19,30,QKD_BB84,QKD_BB84,True,True,52.57,0.87
19,30,QKD_E91,QKD_E91,True,True,68.29,0.85
19,30,QKD_CV-QKD,QKD_CV-QKD,True,True,63.03,0.86
19,30,QKD_MDI-QKD,QKD_MDI-QKD,True,True,56.76,0.86
19,30,QKD_DECOY,QKD_DECOY,True,True,52.84,0.88
19,30,PQC_KYBER,PQC_KYBER,True,True,34.95,0.67
19,30,PQC_DILITHIUM,QKD_CV-QKD,False,False,277.41,0.96
19,30,PQC_NTRU,PQC_NTRU,True,True,41.45,0.68
19,30,PQC_SABER,PQC_SABER,True,True,29.77,0.7
19,30,PQC_FALCON,PQC_FALCON,True,True,49.95,0.69
19,30,PQC_SPHINCS,PQC_SPHINCS,True,True,43.63,0.68
19,30,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,54.31,0.86
19,30,HYBRID_RSA_PQC,QKD_E91,False,False,191.76,0.96
19,30,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,45.07,0.66
19,30,RSA_4096,RSA_4096,True,True,26.65,0.51
19,30,ECC_521,ECC_521,True,True,34.51,0.5
19,30,AES_256_GCM,AES_256_GCM,True,True,26.14,0.38
19,30,AES_192,AES_192,True,True,16.99,0.37
19,30,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,26.58,0.41
19,30,FALLBACK_AES,FALLBACK_AES,True,True,19.17,0.39
19,31,QKD_BB84,QKD_BB84,True,True,53.6,0.9
19,31,QKD_E91,QKD_E91,True,True,51.39,0.86
19,31,QKD_CV-QKD,QKD_CV-QKD,True,True,66.42,0.88
19,31,QKD_MDI-QKD,QKD_MDI-QKD,True,True,69.55,0.91
19,31,QKD_DECOY,QKD_DECOY,True,True,57.92,0.86
19,31,PQC_KYBER,PQC_KYBER,True,True,35.05,0.65
19,31,PQC_DILITHIUM,PQC_DILITHIUM,True,True,38.83,0.68
19,31,PQC_NTRU,PQC_NTRU,True,True,26.68,0.7
19,31,PQC_SABER,PQC_SABER,True,True,49.83,0.67
19,31,PQC_FALCON,PQC_FALCON,True,True,31.61,0.7
19,31,PQC_SPHINCS,PQC_SPHINCS,True,True,32.57,0.69
19,31,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,57.39,0.9
19,31,HYBRID_RSA_PQC,RSA_4096,False,True,30.18,0.53
19,31,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,39.06,0.71
19,31,RSA_4096,RSA_4096,True,True,32.44,0.5
19,31,ECC_521,ECC_521,True,True,32.21,0.46
19,31,AES_256_GCM,AES_256_GCM,True,True,24.21,0.38
19,31,AES_192,AES_192,True,True,26.08,0.34
19,31,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,13.56,0.42
19,31,FALLBACK_AES,FALLBACK_AES,True,True,25.94,0.38
19,32,QKD_BB84,QKD_BB84,True,True,49.4,0.91
19,32,QKD_E91,QKD_E91,True,True,60.14,0.87
19,32,QKD_CV-QKD,QKD_CV-QKD,True,True,74.53,0.89
19,32,QKD_MDI-QKD,QKD_MDI-QKD,True,True,67.33,0.87
19,32,QKD_DECOY,QKD_DECOY,True,True,51.34,0.91
19,32,PQC_KYBER,PQC_KYBER,True,True,26.67,0.66
19,32,PQC_DILITHIUM,PQC_DILITHIUM,True,True,49.33,0.71
19,32,PQC_NTRU,PQC_NTRU,True,True,35.57,0.68
19,32,PQC_SABER,PQC_SABER,True,True,30.5,0.69
19,32,PQC_FALCON,PQC_FALCON,True,True,38.0,0.69
19,32,PQC_SPHINCS,PQC_SPHINCS,True,True,31.13,0.71
19,32,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,73.41,0.91
19,32,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,39.3,0.69
19,32,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,33.77,0.68
19,32,RSA_4096,RSA_4096,True,True,27.85,0.53
19,32,ECC_521,ECC_521,True,True,31.94,0.48
19,32,AES_256_GCM,AES_256_GCM,True,True,27.32,0.34
19,32,AES_192,AES_192,True,True,22.92,0.34
19,32,CHACHA20_POLY1305,ECC_521,False,True,36.04,0.45
19,32,FALLBACK_AES,FALLBACK_AES,True,True,16.11,0.35
19,33,QKD_BB84,QKD_BB84,True,True,48.93,0.91
19,33,QKD_E91,QKD_E91,True,True,67.39,0.87
19,33,QKD_CV-QKD,QKD_CV-QKD,True,True,55.38,0.9
19,33,QKD_MDI-QKD,CHACHA20_POLY1305,False,False,82.79,0.46
19,33,QKD_DECOY,QKD_DECOY,True,True,49.85,0.9
19,33,PQC_KYBER,PQC_KYBER,True,True,25.23,0.7
19,33,PQC_DILITHIUM,PQC_DILITHIUM,True,True,26.56,0.68
19,33,PQC_NTRU,PQC_NTRU,True,True,48.6,0.67
19,33,PQC_SABER,PQC_SABER,True,True,32.76,0.68
19,33,PQC_FALCON,PQC_FALCON,True,True,41.86,0.7
19,33,PQC_SPHINCS,PQC_SPHINCS,True,True,31.08,0.66
19,33,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,69.8,0.9
19,33,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,40.73,0.7
19,33,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,47.59,0.69
19,33,RSA_4096,RSA_4096,True,True,25.59,0.54
19,33,ECC_521,ECC_521,True,True,36.69,0.5
19,33,AES_256_GCM,AES_256_GCM,True,True,28.03,0.36
19,33,AES_192,AES_192,True,True,17.23,0.35
19,33,CHACHA20_POLY1305,CHACHA20_POLY1305,True,True,14.42,0.4
19,33,FALLBACK_AES,FALLBACK_AES,True,True,17.31,0.39
19,34,QKD_BB84,QKD_BB84,True,True,64.98,0.86
19,34,QKD_E91,QKD_E91,True,True,67.54,0.89
19,34,QKD_CV-QKD,QKD_BB84,False,True,51.66,0.9
19,34,QKD_MDI-QKD,QKD_MDI-QKD,True,True,50.86,0.88
19,34,QKD_DECOY,QKD_DECOY,True,True,74.59,0.9
19,34,PQC_KYBER,PQC_KYBER,True,True,45.54,0.69
19,34,PQC_DILITHIUM,PQC_DILITHIUM,True,True,44.49,0.69
19,34,PQC_NTRU,PQC_NTRU,True,True,43.78,0.68
19,34,PQC_SABER,PQC_SABER,True,True,35.14,0.7
19,34,PQC_FALCON,PQC_FALCON,True,True,32.41,0.68
19,34,PQC_SPHINCS,QKD_E91,False,True,73.89,0.91
19,34,HYBRID_QKD_PQC,HYBRID_QKD_PQC,True,True,68.01,0.85
19,34,HYBRID_RSA_PQC,HYBRID_RSA_PQC,True,True,25.32,0.67
19,34,HYBRID_ECC_PQC,HYBRID_ECC_PQC,True,True,35.42,0.69
19,34,RSA_4096,RSA_4096,True,True,25.56,0.49
19,34,ECC_521,ECC_521,True,True,32.42,0.49
19,34,AES_256_GCM,AES_256_GCM,True,True,19.71,0.34
19,34,AES_192,AES_192,True,True,19.18,0.38
