scenario_name,scenario_category,expected_algorithm,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.141042232513428,True,34.46,0.31,2025-10-24T17:26:08.406390
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129837274551392,True,67.88,0.54,2025-10-24T17:26:16.789330
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.152558088302612,False,96.12,0.7,2025-10-24T17:26:25.201483
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155572175979614,False,75.35,0.51,2025-10-24T17:26:33.615271
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.125851392745972,False,58.49,0.31,2025-10-24T17:26:41.993599
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135577201843262,False,79.0,0.56,2025-10-24T17:26:50.378343
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.09967041015625,False,88.47,0.7,2025-10-24T17:26:58.735571
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120219945907593,True,35.12,0.59,2025-10-24T17:27:07.114126
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130077123641968,True,44.4,0.58,2025-10-24T17:27:15.489910
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144724130630493,False,108.32,0.79,2025-10-24T17:27:24.877195
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145906686782837,True,57.48,0.57,2025-10-24T17:27:33.278500
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.152456283569336,True,30.08,0.32,2025-10-24T17:27:41.677449
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.159008741378784,False,60.07,0.7,2025-10-24T17:27:50.085690
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.111740589141846,False,68.99,0.59,2025-10-24T17:27:58.436565
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.131048202514648,False,118.47,0.73,2025-10-24T17:28:06.827289
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148925304412842,False,54.54,0.57,2025-10-24T17:28:15.207486
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123876094818115,True,66.0,0.55,2025-10-24T17:28:23.585280
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138043165206909,True,56.9,0.44,2025-10-24T17:28:31.960798
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.158364534378052,True,117.55,0.72,2025-10-24T17:28:40.368251
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138339042663574,True,35.61,0.58,2025-10-24T17:28:48.750000
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.135735273361206,False,62.59,0.32,2025-10-24T17:28:57.139408
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.121403694152832,True,75.82,0.49,2025-10-24T17:29:05.491400
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.138302564620972,True,20.68,0.31,2025-10-24T17:29:13.875088
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142915964126587,True,58.37,0.57,2025-10-24T17:29:22.273775
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.136165142059326,True,105.47,0.8,2025-10-24T17:29:30.666112
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.138423442840576,True,54.75,0.58,2025-10-24T17:29:39.058366
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140772581100464,True,51.45,0.75,2025-10-24T17:29:47.442230
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147020101547241,False,95.22,0.59,2025-10-24T17:29:55.848753
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['RSA_4096', 'AES_256_GCM']",[],6.1185972690582275,True,45.94,0.31,2025-10-24T17:30:04.215307
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.092645645141602,False,54.44,0.29,2025-10-24T17:30:13.564901
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.099333047866821,False,61.21,0.51,2025-10-24T17:30:21.917537
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.147288799285889,True,31.76,0.34,2025-10-24T17:30:30.319492
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.135931015014648,True,66.95,0.79,2025-10-24T17:30:38.691823
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151368618011475,True,46.03,0.37,2025-10-24T17:30:47.100762
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.132216453552246,True,50.0,0.73,2025-10-24T17:30:55.482660
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.106424570083618,True,105.78,0.76,2025-10-24T17:31:03.835625
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.093104124069214,True,115.81,0.76,2025-10-24T17:31:12.152726
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.118646860122681,True,44.65,0.33,2025-10-24T17:31:20.498787
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1002819538116455,True,60.09,0.55,2025-10-24T17:31:28.833869
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_SABER', 'AES_256_GCM']",[],6.131218433380127,True,42.42,0.56,2025-10-24T17:31:37.213554
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11687707901001,True,36.6,0.57,2025-10-24T17:31:45.576179
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.107922077178955,True,60.84,0.57,2025-10-24T17:31:53.931908
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.134315013885498,True,79.81,0.48,2025-10-24T17:32:02.313367
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.12093186378479,False,138.23,0.75,2025-10-24T17:32:10.680916
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119832515716553,True,60.5,0.59,2025-10-24T17:32:19.047311
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.103750467300415,False,84.9,0.55,2025-10-24T17:32:27.382178
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125775337219238,True,74.85,0.5,2025-10-24T17:32:35.749617
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142858505249023,True,46.71,0.32,2025-10-24T17:32:44.142870
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.11098313331604,False,79.77,0.72,2025-10-24T17:32:52.498173
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.072774648666382,False,93.23,0.56,2025-10-24T17:33:01.802926
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133490085601807,True,75.29,0.8,2025-10-24T17:33:10.192081
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140919208526611,True,51.63,0.39,2025-10-24T17:33:18.589607
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.128895044326782,True,96.26,0.71,2025-10-24T17:33:26.976576
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.161967754364014,True,68.82,0.75,2025-10-24T17:33:35.396908
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.14124870300293,False,71.92,0.46,2025-10-24T17:33:43.798218
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.14216160774231,True,46.83,0.26,2025-10-24T17:33:52.190783
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.155863046646118,True,59.7,0.27,2025-10-24T17:34:00.602909
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149722576141357,False,87.2,0.53,2025-10-24T17:34:09.005228
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1568379402160645,True,53.14,0.58,2025-10-24T17:34:17.409477
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127013444900513,True,70.58,0.55,2025-10-24T17:34:25.770153
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.138862133026123,False,91.52,0.75,2025-10-24T17:34:34.145421
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.10908842086792,True,39.18,0.57,2025-10-24T17:34:42.510493
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129565000534058,False,47.41,0.57,2025-10-24T17:34:50.862931
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.106979608535767,True,118.29,0.72,2025-10-24T17:34:59.212391
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.140000581741333,True,23.46,0.29,2025-10-24T17:35:07.583801
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.11849308013916,True,56.35,0.54,2025-10-24T17:35:15.964622
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.15203857421875,True,119.49,0.76,2025-10-24T17:35:24.362652
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147058963775635,False,61.54,0.44,2025-10-24T17:35:32.749949
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131235599517822,False,66.44,0.57,2025-10-24T17:35:41.137380
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.128686428070068,True,109.21,0.72,2025-10-24T17:35:50.513729
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1142191886901855,True,83.39,0.51,2025-10-24T17:35:58.872359
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.151018142700195,True,40.01,0.32,2025-10-24T17:36:07.239858
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15244722366333,False,50.61,0.58,2025-10-24T17:36:15.636017
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.099898815155029,True,41.18,0.58,2025-10-24T17:36:23.982201
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.162179708480835,True,75.1,0.6,2025-10-24T17:36:32.394168
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.089834928512573,True,45.67,0.29,2025-10-24T17:36:40.740884
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.108531951904297,False,77.8,0.75,2025-10-24T17:36:49.099619
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.125445127487183,True,98.75,0.79,2025-10-24T17:36:57.487799
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1294872760772705,False,44.49,0.34,2025-10-24T17:37:05.860103
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.104983568191528,True,40.33,0.55,2025-10-24T17:37:14.196684
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124153137207031,False,80.63,0.6,2025-10-24T17:37:22.568178
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127289533615112,True,54.78,0.54,2025-10-24T17:37:30.946217
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.122939109802246,True,121.26,0.76,2025-10-24T17:37:39.293283
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.104946851730347,True,23.12,0.34,2025-10-24T17:37:47.656339
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.115655422210693,True,90.84,0.78,2025-10-24T17:37:55.993838
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150258302688599,True,52.81,0.7,2025-10-24T17:38:04.375091
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.097535133361816,False,60.57,0.36,2025-10-24T17:38:12.723440
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.141313552856445,True,63.97,0.47,2025-10-24T17:38:21.125346
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134514093399048,True,60.83,0.55,2025-10-24T17:38:29.489797
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128095626831055,False,79.62,0.54,2025-10-24T17:38:43.442782
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.113696336746216,False,66.86,0.6,2025-10-24T17:38:51.796262
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.11418080329895,True,62.22,0.79,2025-10-24T17:39:00.159648
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.125570774078369,True,101.29,0.77,2025-10-24T17:39:08.546294
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.143047571182251,False,44.88,0.31,2025-10-24T17:39:16.924049
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.127949237823486,True,67.52,0.51,2025-10-24T17:39:25.295048
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1255528926849365,True,58.6,0.44,2025-10-24T17:39:33.656453
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.0967698097229,False,65.61,0.58,2025-10-24T17:39:41.995755
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.112414121627808,True,74.93,0.57,2025-10-24T17:39:50.328761
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.111188888549805,True,40.48,0.6,2025-10-24T17:39:58.689510
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.125603199005127,False,48.5,0.56,2025-10-24T17:40:07.059239
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1366658210754395,True,41.34,0.38,2025-10-24T17:40:15.433166
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.112614631652832,True,98.01,0.73,2025-10-24T17:40:23.809584
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.109518051147461,True,124.26,0.75,2025-10-24T17:40:32.152993
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.113338232040405,True,19.07,0.26,2025-10-24T17:40:40.502773
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.128478527069092,True,41.95,0.33,2025-10-24T17:40:48.891184
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1477274894714355,False,127.5,0.76,2025-10-24T17:40:57.263561
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.139141321182251,True,82.01,0.53,2025-10-24T17:41:05.663517
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.0691869258880615,False,74.53,0.76,2025-10-24T17:41:13.969885
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142812490463257,True,75.28,0.51,2025-10-24T17:41:22.342462
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.109354019165039,True,102.4,0.73,2025-10-24T17:41:31.697291
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.119415521621704,True,95.92,0.72,2025-10-24T17:41:40.078350
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1317222118377686,False,71.3,0.79,2025-10-24T17:41:48.457270
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140485763549805,True,54.59,0.77,2025-10-24T17:41:56.824353
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.087053537368774,True,86.14,0.53,2025-10-24T17:42:05.167089
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.1320226192474365,True,57.12,0.33,2025-10-24T17:42:13.557655
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122077465057373,False,45.09,0.56,2025-10-24T17:42:21.938586
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.116396427154541,True,76.72,0.72,2025-10-24T17:42:30.303183
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122127294540405,True,56.09,0.37,2025-10-24T17:42:38.671121
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.10793399810791,True,40.51,0.59,2025-10-24T17:42:47.024686
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1406543254852295,True,69.25,0.38,2025-10-24T17:42:55.397519
